id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating,zip
41301073,40176101,8.0,Bedford-Stuyvesant,40.69028,-73.92886,Private room in townhouse,Private room,1,1.0,1.0,$81.00,1,3,54,4.91,11221
41171427,21536998,3.0,Midwood,40.62342,-73.96018000000002,Private room in rental unit,Private room,1,1.0,1.0,$70.00,7,1,11,5.0,11230
41310526,283295633,1.0,Chelsea,40.74085,-73.99453000000003,Entire condo,Entire home/apt,5,2.0,2.0,$399.00,30,0,7,4.5,10011
41430275,13419129,2.0,East Harlem,40.79983,-73.94118,Entire rental unit,Entire home/apt,2,1.0,1.0,$100.00,25,0,12,4.42,10029
41430801,321299357,1.0,St. Albans,40.69865,-73.76679,Entire home,Entire home/apt,8,2.0,4.0,$399.00,14,28,1,5.0,11412
41173094,38650653,2.0,Flushing,40.74596,-73.82688,Entire rental unit,Entire home/apt,8,2.0,4.0,$414.00,3,21,33,4.94,11355
41314406,324599806,3.0,Flatlands,40.62941,-73.93536,Private room in guest suite,Private room,2,1.0,1.0,$125.00,3,30,1,0.0,11210
41174759,320020592,4.0,Flushing,40.766796,-73.828362,Entire condo,Entire home/apt,4,2.0,3.0,$189.00,2,3,64,4.67,11354
41431376,325949990,1.0,Prospect-Lefferts Gardens,40.6571,-73.95195,Entire rental unit,Entire home/apt,8,3.0,4.0,$211.00,2,1,77,4.94,11225
41432416,3415891,1.0,Williamsburg,40.7168,-73.95699,Private room in rental unit,Private room,1,1.0,1.0,$76.00,4,0,10,4.8,11249
41316043,320262763,3.0,Midtown,40.75426,-73.97031,Private room in rental unit,Private room,2,1.0,1.0,$80.00,100,0,2,4.0,10017
41175544,45143217,1.0,Washington Heights,40.84855,-73.93681,Entire rental unit,Entire home/apt,2,1.0,1.0,$120.00,30,0,45,4.87,10033
41175790,255787023,2.0,East Flatbush,40.65913,-73.93535,Private room in rental unit,Private room,1,1.0,1.0,$46.00,2,11,19,4.74,11203
41319343,980101,1.0,Bedford-Stuyvesant,40.68092,-73.92078000000002,Entire rental unit,Entire home/apt,4,2.0,2.0,$177.00,3,2,37,4.86,11233
41321694,7167968,2.0,Arverne,40.5943,-73.79491999999998,Entire bungalow,Entire home/apt,5,3.0,4.0,$200.00,3,9,39,4.85,11692
41177309,322791021,8.0,Hell's Kitchen,40.75524,-73.99459,Entire rental unit,Entire home/apt,6,2.0,3.0,$500.00,1,1,7,4.57,10018
41433908,21853180,1.0,Carroll Gardens,40.68505,-73.99436,Entire rental unit,Entire home/apt,4,2.0,1.0,$236.00,4,0,12,4.91,11201
41321794,366557107,4.0,Cypress Hills,40.68205,-73.89361,Entire rental unit,Entire home/apt,4,2.0,2.0,$139.00,5,6,40,4.2,11207
41434697,286844487,1.0,Corona,40.7461,-73.86559,Private room in rental unit,Private room,2,1.0,1.0,$75.00,3,4,32,4.91,11368
41322723,2091048,1.0,Williamsburg,40.71135,-73.94946,Entire rental unit,Entire home/apt,5,3.0,3.0,$298.00,4,6,21,4.76,11211
41568190,123063094,3.0,Morris Park,40.84754,-73.84657,Private room in rental unit,Private room,2,1.0,1.0,$65.00,7,18,38,4.89,10461
41454695,127701091,1.0,Fort Hamilton,40.6155,-74.02949,Entire rental unit,Entire home/apt,4,1.0,2.0,$110.00,5,2,22,4.86,11209
41454887,17551871,3.0,SoHo,40.72678,-74.00176,Entire rental unit,Entire home/apt,5,1.0,3.0,$180.00,30,7,3,5.0,10012
41324037,273301089,2.0,Elmhurst,40.7339,-73.8883,Private room in home,Private room,2,1.0,1.0,$120.00,30,0,10,4.7,11373
41569923,13791418,2.0,Williamsburg,40.71552,-73.95539000000002,Entire loft,Entire home/apt,8,2.0,3.0,$200.00,30,2,4,4.75,11211
41326373,76451380,5.0,East Flatbush,40.64136,-73.94928,Private room in townhouse,Private room,1,1.0,1.0,$116.00,14,8,14,4.36,11226
41580681,282074657,1.0,Chelsea,40.73953,-74.00084,Entire rental unit,Entire home/apt,3,1.0,1.0,$170.00,1,0,28,4.93,10011
41581379,327409561,5.0,Flushing,40.76496,-73.83085,Private room in home,Private room,2,1.0,1.0,$79.00,30,7,8,4.5,11354
41456016,324004844,3.0,Flushing,40.76789,-73.82726,Entire condo,Entire home/apt,4,2.0,2.0,$172.00,2,12,57,4.7,11354
41456307,71009894,4.0,Cypress Hills,40.67723,-73.89856,Entire townhouse,Entire home/apt,3,1.0,1.0,$91.00,1,11,53,4.89,11207
41458624,288477095,5.0,Williamsburg,40.71969,-73.94079,Entire rental unit,Entire home/apt,6,3.0,3.0,$414.00,2,11,79,4.78,11211
41336130,324844778,1.0,Upper East Side,40.77644,-73.9539,Entire rental unit,Entire home/apt,2,1.0,1.0,$135.00,30,0,2,3.0,10028
41459574,288477095,5.0,Greenpoint,40.71949,-73.94051999999998,Entire home,Entire home/apt,14,6.0,6.0,"$1,400.00",3,5,4,4.75,11211
41582089,317893501,2.0,Chelsea,40.74954,-73.9968,Entire rental unit,Entire home/apt,12,4.0,5.0,"$1,395.00",1,14,33,4.88,10001
41336712,2521127,4.0,Upper West Side,40.76862,-73.98513,Entire rental unit,Entire home/apt,8,3.0,3.0,$995.00,30,8,1,5.0,10019
41582140,228940773,1.0,Hell's Kitchen,40.76613,-73.99306,Entire rental unit,Entire home/apt,9,4.0,4.0,"$2,500.00",2,0,9,4.78,10019
41341561,22088164,2.0,East Harlem,40.80698,-73.941,Private room in townhouse,Private room,5,1.0,2.0,$167.00,3,2,14,5.0,10037
41343124,324906509,2.0,Cypress Hills,40.68407,-73.87759,Private room in home,Private room,2,1.0,1.0,$58.00,3,16,7,4.86,11208
41583204,109913814,2.0,Bedford-Stuyvesant,40.68353,-73.9368,Entire rental unit,Entire home/apt,3,1.0,1.0,$156.00,7,0,5,5.0,11216
41343292,324906509,2.0,Cypress Hills,40.68313,-73.87731,Private room in home,Private room,2,1.0,1.0,$60.00,4,27,4,3.5,11208
41585180,162280872,188.0,Upper East Side,40.77011,-73.95687,Entire serviced apartment,Entire home/apt,6,3.0,3.0,$260.00,30,0,4,5.0,10021
41472347,3136103,3.0,Greenpoint,40.72929,-73.95756,Private room in home,Private room,2,1.0,1.0,$115.00,5,9,7,5.0,11222
41348789,346356,3.0,Fort Greene,40.68834,-73.97729,Entire rental unit,Entire home/apt,7,3.0,3.0,$450.00,30,0,9,4.89,11217
41588070,313246536,2.0,Hell's Kitchen,40.7572,-73.99568000000002,Entire rental unit,Entire home/apt,12,4.0,5.0,"$1,310.00",1,25,29,4.72,10018
41350522,62533391,3.0,Borough Park,40.63545,-74.00564,Private room in rental unit,Private room,2,1.0,2.0,$98.00,30,0,2,5.0,11219
41352166,110062117,1.0,Bedford-Stuyvesant,40.67947,-73.94293,Entire rental unit,Entire home/apt,6,2.0,2.0,$255.00,3,0,28,4.96,11216
41479095,153555756,2.0,East Harlem,40.79054,-73.94185999999998,Entire rental unit,Entire home/apt,10,3.0,4.0,$169.00,30,0,4,3.75,10029
41588607,327789681,2.0,Bushwick,40.685,-73.90899999999998,Entire condo,Entire home/apt,4,2.0,2.0,$115.00,32,0,9,5.0,11233
41480537,273057459,1.0,East Village,40.7225,-73.97953000000003,Entire rental unit,Entire home/apt,8,3.0,4.0,$299.00,30,0,9,4.78,10009
41353712,322739195,1.0,Bedford-Stuyvesant,40.68963,-73.93174,Entire rental unit,Entire home/apt,2,1.0,1.0,$113.00,3,3,95,4.81,11221
41485666,71009894,4.0,Cypress Hills,40.67614,-73.90038,Entire rental unit,Entire home/apt,6,2.0,2.0,$140.00,1,11,92,4.86,11207
41490532,82889379,6.0,Wakefield,40.89649,-73.85695,Private room in rental unit,Private room,1,1.0,1.0,$45.00,1,0,73,4.64,10470
41588916,218260240,1.0,Williamsburg,40.70951,-73.95931,Entire rental unit,Entire home/apt,4,2.0,2.0,$800.00,30,30,6,4.17,11249
41593082,285481439,3.0,SoHo,40.72363,-74.0026,Private room in rental unit,Private room,6,1.0,3.0,$390.00,30,0,2,3.0,10013
41593430,282655,4.0,Flatbush,40.63134,-73.9572,Barn,Entire home/apt,5,1.0,2.0,$251.00,3,15,49,4.92,11210
41492412,301792915,1.0,Borough Park,40.6426,-73.99851,Entire rental unit,Entire home/apt,3,1.0,2.0,$200.00,30,0,3,4.0,11219
41493321,326666759,1.0,Harlem,40.8032,-73.9522,Entire rental unit,Entire home/apt,4,1.0,1.0,$450.00,30,0,1,5.0,10026
41354840,71864149,2.0,Hell's Kitchen,40.7600133523402,-73.98961729897604,Shared room in condo,Shared room,1,1.0,1.0,$140.00,1,6,10,4.9,10036
41494796,52807146,2.0,Sunset Park,40.63996,-74.02032,Entire rental unit,Entire home/apt,2,1.0,1.0,$108.00,3,1,13,4.77,11220
41596532,327930312,1.0,Bedford-Stuyvesant,40.69598,-73.94185,Entire rental unit,Entire home/apt,4,1.0,2.0,$191.00,3,4,63,4.54,11206
41365538,176950173,19.0,Midtown,40.76526,-73.9767,Entire rental unit,Entire home/apt,2,1.0,1.0,$858.00,7,22,1,5.0,10153
41367371,248880851,2.0,Williamsburg,40.71293,-73.96533000000002,Private room in townhouse,Private room,1,1.0,1.0,$135.00,2,1,17,5.0,11249
41598391,327961860,3.0,Brighton Beach,40.57674,-73.96193000000002,Private room in rental unit,Private room,3,1.0,2.0,$50.00,30,0,12,4.42,11235
41497420,326709817,1.0,Rosedale,40.66524,-73.73778,Entire home,Entire home/apt,5,3.0,3.0,$183.00,5,14,21,4.14,11422
41370965,288246707,2.0,Bedford-Stuyvesant,40.69087,-73.9247,Private room in rental unit,Private room,2,1.0,1.0,$45.00,4,0,1,5.0,11221
41609269,21266886,1.0,Upper East Side,40.77233,-73.95668,Entire rental unit,Entire home/apt,4,2.0,2.0,$283.00,3,1,26,4.79,10075
41371194,176950173,19.0,Midtown,40.76337,-73.97508,Entire rental unit,Entire home/apt,2,1.0,1.0,$819.00,7,0,1,4.0,10153
41371860,325269068,1.0,Wakefield,40.90215,-73.84649,Private room in home,Private room,1,1.0,1.0,$54.00,14,5,2,5.0,10550
41614248,328114678,1.0,Tompkinsville,40.63205,-74.09133,Entire guest suite,Entire home/apt,2,1.0,2.0,$122.00,3,7,99,4.9,10301
41499023,326725787,4.0,Long Island City,40.75542,-73.92047,Entire rental unit,Entire home/apt,4,1.0,2.0,$132.00,4,0,116,4.6,11103
41372828,180267038,1.0,Prospect Heights,40.68051,-73.96709,Entire rental unit,Entire home/apt,3,1.0,1.0,$125.00,30,0,6,5.0,11238
41499398,137605130,1.0,Chinatown,40.71642,-73.99835999999998,Entire rental unit,Entire home/apt,3,1.0,2.0,$129.00,1,0,71,4.54,10278
41499645,53722078,1.0,Williamsburg,40.71507,-73.95768000000002,Entire condo,Entire home/apt,2,1.0,1.0,$275.00,15,0,4,5.0,11249
41616614,328102314,1.0,Bedford-Stuyvesant,40.6844,-73.93477,Entire rental unit,Entire home/apt,4,3.0,3.0,$244.00,2,10,66,4.27,11221
41617032,15196926,1.0,Prospect-Lefferts Gardens,40.65709,-73.94877,Entire rental unit,Entire home/apt,6,2.0,4.0,$179.00,3,2,57,4.82,11225
41373717,296460893,1.0,Midtown,40.7639,-73.98376,Entire rental unit,Entire home/apt,4,1.0,2.0,$399.00,30,0,1,0.0,10019
41620668,300448271,4.0,Astoria,40.76525,-73.92647,Private room in condo,Private room,3,1.0,2.0,$80.00,1,1,165,4.83,11106
41625711,328312067,1.0,Bushwick,40.69005,-73.91931,Private room in rental unit,Private room,2,1.0,1.0,$36.00,30,0,2,5.0,11221
41634332,7241982,2.0,East Village,40.72865,-73.97782,Entire rental unit,Entire home/apt,2,1.0,1.0,$350.00,10,0,2,5.0,10009
41752911,52831325,1.0,Williamsburg,40.70804,-73.95671999999998,Private room in rental unit,Private room,3,1.0,1.0,$52.00,1,0,13,5.0,11249
41634451,328405822,1.0,Mariners Harbor,40.63686,-74.1537,Entire rental unit,Entire home/apt,4,1.0,1.0,$60.00,15,0,9,5.0,10303
41636635,169413988,6.0,Elmhurst,40.74329,-73.89043000000002,Private room in home,Private room,5,2.0,2.0,$80.00,30,0,2,4.5,11372
41527827,267735490,3.0,Arverne,40.5928,-73.79781,Entire guest suite,Entire home/apt,2,1.0,1.0,$136.00,3,4,37,4.7,11692
41529631,129772930,2.0,Greenpoint,40.72749,-73.95069000000002,Entire home,Entire home/apt,6,3.0,3.0,"$1,500.00",3,13,4,5.0,11222
41637835,248021206,4.0,Glendale,40.70439,-73.86589000000002,Private room in home,Private room,2,1.0,1.0,$50.00,30,0,3,4.33,11421
41764922,329941458,3.0,Gowanus,40.67675,-73.98409000000002,Entire rental unit,Entire home/apt,6,2.0,3.0,$570.00,4,11,59,4.88,11217
41642747,314325074,4.0,Laurelton,40.67389,-73.75,Entire home,Entire home/apt,5,1.0,1.0,$80.00,4,8,47,4.62,11413
41536763,12398671,1.0,Springfield Gardens,40.66036,-73.7563,Entire rental unit,Entire home/apt,3,3.0,5.0,$195.00,3,20,12,5.0,11413
41538377,56120055,2.0,Harlem,40.82697,-73.93944,Private room in rental unit,Private room,2,1.0,1.0,$90.00,2,14,54,4.98,10039
41767375,210518607,1.0,Bedford-Stuyvesant,40.68554,-73.92618,Private room in rental unit,Private room,2,1.0,1.0,$29.00,90,0,2,5.0,11221
41547677,3245431,2.0,NoHo,40.7253,-73.99395,Entire rental unit,Entire home/apt,3,1.0,2.0,$275.00,30,0,9,5.0,10012
41549233,4311270,1.0,Greenpoint,40.73347,-73.95437,Entire rental unit,Entire home/apt,2,1.0,1.0,$80.00,30,0,7,5.0,11222
41646887,328575368,1.0,City Island,40.85726,-73.78950999999998,Entire home,Entire home/apt,2,1.0,1.0,$120.00,3,23,41,4.63,10464
41767810,329966232,1.0,Hell's Kitchen,40.75943,-73.99629,Entire rental unit,Entire home/apt,4,1.0,2.0,$160.00,30,0,1,5.0,10036
41662321,251126565,1.0,Prospect-Lefferts Gardens,40.658,-73.95406,Entire rental unit,Entire home/apt,2,1.0,1.0,$100.00,30,0,3,5.0,11225
41769297,32789287,1.0,Harlem,40.82745,-73.94783000000002,Private room in rental unit,Private room,4,1.0,1.0,$100.00,31,0,6,5.0,10031
41663709,314027406,1.0,Chelsea,40.74159,-74.00029,Entire home,Entire home/apt,8,2.0,3.0,$449.00,2,3,99,4.77,10011
41664099,229296368,1.0,Ozone Park,40.67723,-73.84103,Private room in home,Private room,2,1.0,1.0,$39.00,30,0,5,5.0,11417
41770189,324684959,1.0,Harlem,40.81743,-73.94215,Private room in rental unit,Private room,1,1.0,1.0,$75.00,30,0,1,0.0,10030
41665066,328778819,1.0,Williamsburg,40.71783,-73.94463,Entire rental unit,Entire home/apt,9,4.0,5.0,$325.00,3,0,4,5.0,11211
41552434,3213737,5.0,Pelham Gardens,40.85924,-73.8495,Private room in rental unit,Private room,1,1.0,1.0,$60.00,2,0,3,5.0,10469
41558910,27712875,1.0,Bedford-Stuyvesant,40.68629,-73.93082,Entire rental unit,Entire home/apt,3,1.0,1.0,$100.00,30,0,3,5.0,11221
41559646,327409561,5.0,Flushing,40.76324,-73.82956,Private room in home,Private room,2,1.0,1.0,$59.00,30,0,13,4.54,11354
41666160,306361395,1.0,Chelsea,40.74994,-73.99831,Entire rental unit,Entire home/apt,3,1.0,1.0,$265.00,30,0,1,5.0,10001
41666464,328804543,1.0,Hell's Kitchen,40.76434,-73.99464,Entire rental unit,Entire home/apt,4,3.0,2.0,$799.00,30,0,8,4.63,10036
41771957,30532557,29.0,Bedford-Stuyvesant,40.68896,-73.92877,Private room in rental unit,Private room,2,1.0,2.0,$41.00,30,26,2,3.0,11221
41666895,48805583,1.0,SoHo,40.72052,-73.99802,Entire rental unit,Entire home/apt,2,1.0,1.0,$75.00,3,0,29,4.82,10012
41772235,201833647,1.0,Park Slope,40.67412,-73.98076,Entire condo,Entire home/apt,6,2.0,3.0,$395.00,4,8,55,4.98,11217
41670137,169413988,6.0,Elmhurst,40.74178,-73.89023,Private room in home,Private room,2,1.0,1.0,$35.00,30,0,7,4.86,11373
41776263,33068490,1.0,Williamsburg,40.71684000000001,-73.94053000000002,Entire rental unit,Entire home/apt,5,1.0,1.0,$500.00,7,20,1,5.0,11211
41670313,169413988,6.0,Elmhurst,40.74134,-73.88844,Private room in home,Private room,2,1.0,1.0,$30.00,30,0,4,4.0,11373
41565203,90144524,1.0,Flushing,40.76558,-73.83058,Private room in home,Private room,2,1.0,1.0,$69.00,30,0,11,4.45,11354
41783575,144687306,5.0,Prospect-Lefferts Gardens,40.65614,-73.95170999999998,Private room in rental unit,Private room,2,3.0,3.0,$50.00,1,0,3,5.0,11225
41567004,296605957,24.0,Bayside,40.760452,-73.76606,Room in hotel,Private room,2,1.0,1.0,$171.00,1,30,1,5.0,11361
41682580,327409561,5.0,Flushing,40.76538,-73.83054,Private room in home,Private room,2,1.0,1.0,$79.00,30,0,8,4.63,11354
41786442,330157466,1.0,Bedford-Stuyvesant,40.69169,-73.95744,Entire loft,Entire home/apt,7,2.0,4.0,$213.00,4,7,23,4.39,11205
41686149,326153230,1.0,Williamsburg,40.71295,-73.95541999999998,Entire rental unit,Entire home/apt,6,2.0,3.0,$790.00,2,2,4,5.0,11249
41689315,57064846,3.0,Fort Greene,40.69652,-73.97125,Entire rental unit,Entire home/apt,6,2.0,3.0,$185.00,30,0,26,4.73,11205
41790722,295596237,4.0,East New York,40.6682,-73.88526999999998,Entire condo,Entire home/apt,2,1.0,2.0,$214.00,30,30,28,4.64,11207
41690071,8654456,1.0,Sunset Park,40.64876,-74.00596999999998,Entire rental unit,Entire home/apt,2,1.0,1.0,$155.00,2,3,66,4.95,11232
41690158,300448271,4.0,Astoria,40.76701,-73.92631999999998,Private room in condo,Private room,2,1.0,1.0,$80.00,1,4,137,4.81,11102
41952215,14456700,2.0,Williamsburg,40.71584,-73.9588,Private room in loft,Private room,1,1.0,1.0,$60.00,30,0,1,0.0,11249
41955235,302205591,2.0,Cypress Hills,40.68467,-73.88249,Private room in home,Private room,2,1.0,1.0,$65.00,2,0,1,5.0,11208
41956902,48005494,1475.0,Midtown,40.76132,-73.96908,Entire serviced apartment,Entire home/apt,4,2.0,2.0,$367.00,30,0,3,5.0,10022
41798673,209921907,2.0,Crown Heights,40.670181,-73.92756700000002,Entire home,Entire home/apt,2,1.0,1.0,$108.00,3,11,30,4.67,11213
41959247,277413518,3.0,Bedford-Stuyvesant,40.67777,-73.9196,Entire rental unit,Entire home/apt,7,3.0,4.0,$239.00,1,14,45,4.47,11233
41691667,92610445,1.0,East New York,40.66852,-73.87476,Private room in home,Private room,2,1.0,1.0,$120.00,1,30,5,5.0,11208
41691772,183239892,2.0,East Flatbush,40.66166,-73.92155,Private room in rental unit,Private room,2,1.0,1.0,$49.00,4,3,25,4.44,11212
41959506,277413518,3.0,Bedford-Stuyvesant,40.67818,-73.91835,Entire home,Entire home/apt,14,6.0,6.0,$483.00,1,6,31,4.52,11233
41799247,330259130,2.0,Harlem,40.80237,-73.94978,Private room in rental unit,Private room,4,1.0,1.0,$75.00,30,0,1,5.0,10026
41692454,302423456,3.0,Jamaica,40.67129,-73.77873000000002,Private room in home,Private room,2,1.0,1.0,$64.00,1,23,114,4.78,11434
41802649,34238426,1.0,Clinton Hill,40.68305,-73.96615,Private room in rental unit,Private room,2,1.0,1.0,$55.00,30,0,9,4.86,11217
41962326,332126165,1.0,College Point,40.78707,-73.84912,Private room in rental unit,Private room,2,1.0,1.0,$73.00,2,3,91,4.92,11356
41693557,26249208,2.0,Upper East Side,40.77951,-73.94830999999998,Entire rental unit,Entire home/apt,2,1.0,1.0,"$1,000.00",30,0,1,5.0,10128
41803993,284354626,1.0,Jackson Heights,40.75413,-73.86036999999997,Private room in rental unit,Private room,2,1.0,1.0,$43.00,30,0,4,4.75,11368
41709744,57064846,3.0,Fort Greene,40.69731,-73.97144,Entire rental unit,Entire home/apt,6,2.0,3.0,$185.00,30,9,20,4.55,11205
41962719,208796706,1.0,Corona,40.73739000000001,-73.86143,Private room in rental unit,Private room,2,1.0,1.0,$60.00,30,0,1,5.0,11374
41964148,332191967,2.0,Richmond Hill,40.69541,-73.84731,Entire guest suite,Entire home/apt,2,1.0,1.0,$135.00,2,20,14,4.57,11421
41964371,332191967,2.0,Richmond Hill,40.6976,-73.84716999999998,Entire guest suite,Entire home/apt,2,1.0,1.0,$139.00,2,20,30,4.53,11418
41710457,329320254,1.0,Bedford-Stuyvesant,40.68944000000001,-73.94402,Entire rental unit,Entire home/apt,2,1.0,1.0,$172.00,2,9,86,4.87,11216
41710729,6609228,1.0,East Harlem,40.78643,-73.94858,Entire rental unit,Entire home/apt,4,1.0,2.0,$168.00,59,0,1,3.0,10128
41818659,2822805,10.0,Bedford-Stuyvesant,40.68613,-73.95123000000002,Private room in rental unit,Private room,1,1.0,1.0,$78.00,30,6,6,4.5,11216
41712212,326064814,1.0,Crown Heights,40.67742,-73.9468,Entire rental unit,Entire home/apt,4,2.0,2.0,$199.00,2,11,41,4.83,11216
41973806,332269295,1.0,East Flatbush,40.64124,-73.94671,Entire rental unit,Entire home/apt,5,2.0,2.0,$135.00,2,0,1,5.0,11226
41827333,330366896,3.0,Upper West Side,40.79519000000001,-73.96825,Entire rental unit,Entire home/apt,5,2.0,2.0,$195.00,365,7,6,4.33,10025
41718756,174215541,1.0,Williamsburg,40.70956,-73.94896,Private room in rental unit,Private room,2,1.0,1.0,$42.00,30,0,3,5.0,11211
41974087,255476834,4.0,Brownsville,40.67559,-73.90799,Entire townhouse,Entire home/apt,6,3.0,3.0,$450.00,2,17,9,5.0,11233
41832277,330366896,3.0,Upper West Side,40.79396,-73.96665,Entire rental unit,Entire home/apt,6,3.0,3.0,$280.00,365,0,3,5.0,10025
41720411,154984900,1.0,Woodside,40.74515,-73.89434,Private room in home,Private room,2,1.0,1.0,$62.00,30,0,2,4.0,11377
41832407,294947030,2.0,Howard Beach,40.66598,-73.85381,Private room in condo,Private room,1,1.0,1.0,$37.00,1,0,3,5.0,11414
41720653,285481439,3.0,SoHo,40.72174,-74.0041,Entire townhouse,Entire home/apt,13,6.0,6.0,"$1,600.00",30,0,4,4.0,10013
41976399,284286042,2.0,Astoria,40.768887,-73.933014,Private room in rental unit,Private room,1,1.0,1.0,$72.00,3,0,26,5.0,11102
41980825,48005494,1475.0,Midtown,40.76135,-73.96951999999997,Entire serviced apartment,Entire home/apt,4,2.0,2.0,$320.00,30,0,4,4.25,10022
41721779,269045976,5.0,Crown Heights,40.67558,-73.92374000000002,Private room in rental unit,Private room,1,1.0,1.0,$60.00,3,0,16,4.75,11233
41840320,3777978,5.0,Harlem,40.82404,-73.946,Private room in townhouse,Private room,2,1.0,1.0,$114.00,2,2,27,4.85,10031
41725492,295596237,4.0,East New York,40.66749,-73.8836,Entire rental unit,Entire home/apt,2,1.0,2.0,$229.00,2,28,27,4.74,11207
41840700,2423061,2.0,Crown Heights,40.67974,-73.96149,Entire rental unit,Entire home/apt,3,2.0,2.0,$270.00,150,0,1,5.0,11216
41984853,45677054,2.0,Bedford-Stuyvesant,40.68017,-73.91665,Entire rental unit,Entire home/apt,7,3.0,5.0,$435.00,2,5,36,4.83,11233
41733738,329582733,1.0,Bergen Beach,40.62806,-73.91445,Entire condo,Entire home/apt,2,1.0,1.0,$155.00,1,27,127,4.75,11236
41739955,60084155,1.0,Long Island City,40.75385,-73.92912,Entire rental unit,Entire home/apt,2,1.0,2.0,$105.00,30,0,1,5.0,11106
41848350,23502626,1.0,Vinegar Hill,40.70228,-73.98134,Private room in rental unit,Private room,1,1.0,1.0,$75.00,30,0,4,3.67,11201
41997469,107434423,4022.0,Chelsea,40.753011,-73.99593399999998,Entire rental unit,Entire home/apt,2,1.0,1.0,$399.00,31,0,1,5.0,10199
41854595,49725054,3.0,Jamaica,40.69456,-73.81007,Private room in rental unit,Private room,3,1.0,2.0,$75.00,31,0,2,5.0,11435
41857370,330894543,1.0,Jackson Heights,40.75183,-73.88318000000002,Private room in rental unit,Private room,1,1.0,1.0,$40.00,30,0,1,5.0,11372
41742930,130136946,1.0,Harlem,40.82954,-73.94108,Entire rental unit,Entire home/apt,5,1.0,1.0,$70.00,30,0,1,5.0,10039
41746645,14973101,1.0,Williamsburg,40.71367,-73.93825,Entire condo,Entire home/apt,4,1.0,2.0,$158.00,1,8,22,4.77,11211
41999241,332644295,4.0,Wakefield,40.89044000000001,-73.85592,Private room in home,Private room,2,1.0,1.0,$63.00,7,25,67,4.94,10466
42001164,154385604,4.0,Midtown,40.7526,-73.99308,Entire rental unit,Entire home/apt,2,1.0,1.0,$199.00,5,3,20,4.75,10119
41746849,49725054,3.0,Jamaica,40.69509,-73.81158,Private room in rental unit,Private room,2,1.0,1.0,$66.00,30,0,4,5.0,11435
41871626,331107830,1.0,Jackson Heights,40.7479,-73.88179000000002,Entire rental unit,Entire home/apt,3,2.0,2.0,$95.00,3,0,1,0.0,11372
42002119,255526462,6.0,Bedford-Stuyvesant,40.67886,-73.94771,Private room in rental unit,Private room,1,1.0,1.0,$40.00,14,0,2,5.0,11216
41880997,73098313,3.0,Highbridge,40.84106,-73.92465,Private room in home,Private room,1,1.0,1.0,$60.00,4,0,5,5.0,10452
42002291,75547780,2.0,Briarwood,40.70909,-73.8147,Entire guest suite,Entire home/apt,4,1.0,2.0,$186.00,1,14,135,4.94,11435
41882330,331185230,14.0,Upper East Side,40.77392,-73.95222,Entire rental unit,Entire home/apt,4,2.0,3.0,$279.00,7,3,4,5.0,10028
42002958,255526462,6.0,Crown Heights,40.67673,-73.94722,Private room in rental unit,Private room,1,1.0,1.0,$27.00,14,0,3,5.0,11216
42094258,23822553,4.0,Harlem,40.80866,-73.95562,Private room in home,Private room,1,1.0,1.0,$100.00,2,6,36,4.39,10027
41886368,329342616,1.0,Crown Heights,40.67449000000001,-73.9126,Private room in rental unit,Private room,2,1.0,1.0,$86.00,1,29,10,4.0,11233
42005015,13968825,4.0,Hell's Kitchen,40.76303,-73.98875,Private room in rental unit,Private room,2,1.0,1.0,$69.00,30,0,4,5.0,10036
41887235,162021586,3.0,Elmhurst,40.74851,-73.87498000000002,Private room in home,Private room,2,1.0,1.0,$70.00,3,0,55,4.87,11372
42005309,71864149,2.0,Hell's Kitchen,40.76081,-73.9886,Entire rental unit,Entire home/apt,2,1.0,1.0,$171.00,30,15,3,5.0,10036
42006106,169413988,6.0,Elmhurst,40.74176,-73.89036,Entire rental unit,Entire home/apt,6,2.0,3.0,$100.00,30,0,4,5.0,11373
42006235,13968825,4.0,Hell's Kitchen,40.76196,-73.98885,Private room in rental unit,Private room,1,1.0,1.0,$65.00,30,0,4,5.0,10036
42094751,333828322,1.0,Crown Heights,40.67333,-73.96271999999998,Entire rental unit,Entire home/apt,2,1.0,1.0,$165.00,30,0,3,3.33,11238
42097281,49177258,1.0,Bedford-Stuyvesant,40.68018,-73.92734,Entire home,Entire home/apt,16,4.0,7.0,$360.00,2,24,21,4.62,11233
42012197,211549023,16.0,Midtown,40.7476,-73.98666,Entire rental unit,Entire home/apt,6,2.0,4.0,$413.00,2,5,45,4.53,10119
41888195,330408656,5.0,Financial District,40.70377,-74.00835,Entire rental unit,Entire home/apt,5,2.0,2.0,$185.00,30,1,5,4.8,10005
42015560,61391963,117.0,Kips Bay,40.74039000000001,-73.98025,Entire rental unit,Entire home/apt,3,2.0,2.0,$217.00,30,0,5,5.0,10010
42015995,255845850,2.0,Sunnyside,40.73606,-73.91926,Entire rental unit,Entire home/apt,2,1.0,1.0,$103.00,3,0,4,5.0,11104
42098453,23267477,10.0,Flushing,40.766811,-73.828285,Entire condo,Entire home/apt,2,1.0,1.0,$149.00,2,6,34,4.91,11354
