id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51453194,Granville Island Oasis With Stunning Views,135236344,Martin,,Fairview,49.27066,-123.1412,Entire home/apt,250,1,4,2021-09-30,0.45,1,0,4,21-266425
51453218,QE Park Homelike 2 Beds Suite,37936714,Ting,,Sunset,49.2286,-123.10228,Entire home/apt,173,1,65,2022-05-31,6.77,2,94,65,22-157717
51456497,Freshly Renovated Main Floor Suite with Park Views,100132137,Devin,,Grandview-Woodland,49.28065,-123.07268,Entire home/apt,260,2,9,2022-02-10,1.13,1,0,9,22-157708
51456899,Pet friendly •Private Rooftop• West End Townhouse,144334674,Julia,,West End,49.28966,-123.1333,Entire home/apt,449,2,12,2022-04-18,1.26,5,110,12,22-157707
51457997,"Clean! Downtown Views, Modern, Pool, Gym, Parking!",160201723,Nathanael,,Downtown,49.278667,-123.107681,Entire home/apt,419,2,45,2022-06-06,4.79,1,17,45,22-157709
51466611,E. Vancouver Modern Home Next to Skytrain!,48120990,Jane,,Renfrew-Collingwood,49.23929,-123.0323,Entire home/apt,100,30,4,2022-04-17,0.55,2,95,4,
51476043,MODERN! Sunrise Laneway House-Room #1-Female Only,233545783,Teresa,,Hastings-Sunrise,49.26918,-123.03743,Private room,57,30,3,2022-04-28,0.37,7,211,3,
51476263,MODERN! Sunrise Laneway House-Room #2-Female Only,233545783,Teresa,,Hastings-Sunrise,49.26947,-123.039,Private room,54,30,2,2022-05-15,0.61,7,189,2,
51485574,Lovely room in the heart of downtown.,7343860,Shannon,,West End,49.27846,-123.13406,Private room,103,2,31,2022-06-06,3.22,1,0,31,22-157744
51486439,Modern 1 Bedroom Apt w/ AC at Stadium Station,417018322,Kwan,,Downtown,49.27926,-123.11004,Entire home/apt,338,1,42,2022-06-05,5.08,1,21,42,22-157705
51488179,Master bedroom with bath - 3 mins walk to Skytrain,246036887,Jenny And Jacky,,Renfrew-Collingwood,49.25144,-123.05394,Private room,104,1,50,2022-05-29,4.93,1,40,50,22-157657
51489340,32ND FLOOR PENTHOUSE | SPECTACULAR VIEWS!!,206979822,Rey,,Downtown,49.280106,-123.108513,Entire home/apt,464,2,7,2022-05-30,0.84,2,131,7,21-158815
51497054,Cozy Single Room,349804247,Elvan,,Oakridge,49.223705,-123.130417,Entire home/apt,129,30,17,2022-04-30,1.71,16,335,17,21-263306
51504123,Brand New 1 Bed in Downtown,329993227,Host Support,,Downtown,49.27815,-123.1068,Entire home/apt,198,2,39,2022-05-27,3.93,6,6,39,22-157611
51505351,Yaletown 2BR Luxury condo with large private patio,24203518,Carlton,,Downtown,49.276043,-123.12249,Entire home/apt,270,30,2,2022-05-22,0.71,4,153,2,
51505411,"Quiet, Sunny and Spacious Condo",417206428,Rita,,Marpole,49.20849544880227,-123.13856156581349,Entire home/apt,193,3,5,2022-05-18,1.30,1,140,5,22-215318
51508961,Modern minimalist New England style townhouse,57366932,Linda,,Renfrew-Collingwood,49.23961,-123.05595,Entire home/apt,359,3,20,2022-05-30,2.02,2,5,20,22-157695
51509100,Amazing Vancouver Luxury House,95217850,Mauricio,,Dunbar Southlands,49.25387,-123.17662,Entire home/apt,285,30,1,2021-09-30,0.12,25,249,1,
51517972,Individual Studio,188209109,Haidy,,Oakridge,49.22635,-123.12193,Private room,57,30,3,2022-05-21,0.48,8,32,3,
51519104,New sleek condo at Main and 16th,48989753,Nik,,Mount Pleasant,49.25769,-123.09847,Entire home/apt,85,90,2,2022-03-19,0.31,1,182,2,
51520124,Downtown Executive Corner Suite,34906299,Lilian,,Downtown,49.27585,-123.1229,Entire home/apt,1628,30,0,,,7,363,0,21271801
51534453,Individual 1 bedroom suite,188209109,Haidy,,Oakridge,49.22664,-123.12082,Entire home/apt,67,30,1,2022-05-31,1,8,32,1,
51560463,"Beautiful, Bright & Spacious 1 Bed Loft DT Van",12256760,Stephanie,,Downtown,49.27813,-123.12249,Entire home/apt,217,2,58,2022-06-03,6.57,1,114,58,22-157738
51563650,Cozy 2-Bedroom Coach House!,27535458,Taylor,,Grandview-Woodland,49.26894,-123.06738,Entire home/apt,220,2,43,2022-05-30,4.80,1,0,43,22-157718
51565160,Gorgeous Park-facing House off Commercial Drive,5630740,Rosa,,Grandview-Woodland,49.27908,-123.07132,Entire home/apt,200,4,7,2022-03-21,0.73,3,0,7,22-157242
51568512,PPRM Lotus small single house one bedroom,341813832,Pprm,,Riley Park,49.23406,-123.11112,Entire home/apt,200,1,10,2022-05-15,1.18,5,63,10,21-262102
51580147,Sunny two-bedroom Kitsilano Heritage Home,3308468,Therese,,Kitsilano,49.26862,-123.16129,Entire home/apt,332,2,13,2022-05-31,2.28,2,7,13,22-157446
51582019,Spacious and convenience 2 BR suite by Central Pk,417866999,Linh,,Killarney,49.22571,-123.0248,Entire home/apt,165,3,14,2022-05-16,1.47,1,111,14,22-157741
51583568,The Eton Street Suite,263565383,Rya,,Hastings-Sunrise,49.28856,-123.05462,Entire home/apt,108,2,40,2022-06-03,4.14,1,4,40,22-157726
51600291,Gorgeous Dunbar/ Point Grey Home,67281223,Karim,,Dunbar Southlands,49.25646,-123.18465,Entire home/apt,3143,30,0,,,2,180,0,
51604803,Heart of Kits Condo❤️,22930441,Kirstyn,,Kitsilano,49.26916,-123.15598,Entire home/apt,240,5,4,2022-05-29,0.44,1,0,4,21-268938
51634125,Smart+Modern⬩6min→DT⬩Keyless⬩Parking⬩City Views,37275597,Gigi,,Downtown Eastside,49.28193,-123.08341,Entire home/apt,113,3,32,2022-06-03,3.81,1,129,32,22-157704
51640481,Renovated Private House in the Heart of Vancouver,72797020,Linh,,Kensington-Cedar Cottage,49.23633,-123.08747,Entire home/apt,161,1,49,2022-05-27,5.44,1,52,49,22-157715
51641491,Centrally located 2-bedroom residential suite,132015046,Ann,,Mount Pleasant,49.26059,-123.08626,Entire home/apt,135,2,33,2022-06-05,4.88,1,32,33,22-157732
51656840,Penthouse with patio and breathtaking views of DT,418487723,Nenad,,Downtown,49.27818,-123.1205,Entire home/apt,345,2,41,2022-05-27,4.26,1,119,41,22-157729
51657992,Cozy & clean 1 bedroom suite with private entrance,3555885,Nicki,,Kensington-Cedar Cottage,49.25068,-123.07965,Entire home/apt,100,3,8,2022-03-06,1.10,1,0,8,22-157734
51659675,☃️Travelers Escape🎄Cozy DT One Bed w/ Pkg/pool+tub,418484543,Jimmy,,Downtown,49.2781,-123.10608,Entire home/apt,172,1,39,2022-05-16,4.01,4,71,39,Exempt
51661748,Spacious & Cozy 2BD,349804247,Elvan,,Kerrisdale,49.216862,-123.151886,Entire home/apt,173,1,29,2022-05-29,3.01,16,13,29,21-261794
51671718,Mid-Century Modern Beach House,256128191,Lindsay,,Kitsilano,49.27402,-123.15025,Entire home/apt,375,2,3,2022-04-18,0.33,1,160,3,21-274785
51678600,Cheerful 3-Bedroom residential home with parking,286921467,Sam,,Oakridge,49.22752,-123.1185,Entire home/apt,228,1,32,2022-05-30,3.40,2,42,32,22-157740
51694092,Cozy Suite in Trendy Hastings Sunrise - Vancouver,418800455,Maria,,Hastings-Sunrise,49.28981,-123.04691,Entire home/apt,114,5,17,2022-06-03,1.77,1,96,17,22157730
51694363,Vancouver Two Bedroom Unit,103427,Jacqueline M,,Downtown,49.27889,-123.12709,Entire home/apt,480,1,0,,,2,85,0,Exempt
51712984,Luxury one bedroom condo in the heart of Yaletown,23580101,Mike,,Downtown,49.27804,-123.12067,Entire home/apt,250,7,12,2022-06-01,1.29,1,296,12,22-157694
51728523,Luxurious King Bed Suite With Free Parking ❤,419069116,Nick,,Downtown,49.27885,-123.10595,Entire home/apt,256,1,47,2022-06-06,8.39,1,281,47,22-157948
51729672,Historic Cottage Minutes from Downtown Vancouver!,419078990,Evelyn,,Strathcona,49.27557,-123.09299,Entire home/apt,113,30,3,2022-03-08,0.41,2,321,3,
51740937,The BLU 💙Private Garden | Clean&Quiet | FreePKG,336945096,Stella,,Downtown,49.28832,-123.12298,Entire home/apt,504,1,9,2022-04-29,1.37,2,316,9,Exempt
51744891,Cozy Cedar Cottage Suite,9108063,David,,Mount Pleasant,49.25902,-123.08134,Entire home/apt,160,2,25,2022-05-23,2.65,1,66,25,22-157578
51745176,Kitsilano Waterfront Getaway,11241353,Devorah,,Kitsilano,49.271172,-123.176331,Entire home/apt,250,5,11,2022-05-28,1.36,2,283,11,22-186296
51753888,Gorgeous City/Water views DT Vancouver+Parking!,416344512,Nevada,,Downtown,49.27925,-123.10998,Entire home/apt,593,2,39,2022-06-03,4.32,1,120,39,22-157743
51755157,Lovely two bedrooms near airport,46692378,Miu,,Marpole,49.20967,-123.14499,Entire home/apt,121,2,19,2022-06-06,2.18,1,13,19,22-156820
51763437,DT Townhouse🌲Private Rooftop🌲Free Parking•WorkDesk,419293793,Kim,,West End,49.28958,-123.13221,Entire home/apt,428,2,9,2022-05-11,0.98,1,107,9,22-157745
51763960,"Brand new, adorable 1 bedroom with free parking.",419338396,Biagio,,Hastings-Sunrise,49.27409,-123.04906,Entire home/apt,130,1,30,2022-06-06,3.15,1,174,30,22-157481
51780976,"Spacious 2 bedroom, 1 bathroom, heated pool & gym",96582432,Ali,,Downtown,49.27902,-123.12746,Entire home/apt,500,30,2,2022-01-14,0.29,14,334,2,
51786963,1 Bed Mount Pleasant Apartment with Mountain Views,5942462,Will,,Mount Pleasant,49.2635,-123.09994,Entire home/apt,186,2,26,2022-05-30,3.06,1,62,26,22-157792
51789169,Heart of downtown loft with a secured parking,31189071,Joshua,,Downtown,49.27808,-123.12087,Entire home/apt,300,30,1,2021-12-26,0.18,1,330,1,
51790549,19-5-9 Private room Convenient to Downtown,357531934,Cora,,Riley Park,49.25322,-123.09193,Private room,130,1,4,2022-03-26,0.43,13,267,4,Exempt
51801222,Lovely 1-bed condo outside downtown Vancouver,156250467,Randy,,Downtown Eastside,49.27866,-123.09776,Entire home/apt,146,30,1,2021-10-13,0.13,1,154,1,
51802018,Joyce Station✩2BR King Bed✩Renovated Vintage,419657272,Mia,,Killarney,49.22788,-123.03137,Entire home/apt,85,2,76,2022-06-04,8.48,1,183,76,22-157757
51804359,NEW Upscale Yaletown Retreat,81147218,Alex,,Downtown,49.27497,-123.1168,Entire home/apt,220,30,2,2022-05-31,0.29,3,110,2,
51806219,APRTMNT+FREE PARKING  BY PARQ CASINO& ROGERS ARENA,409585466,Fig,,Downtown,49.27846,-123.10652,Entire home/apt,323,3,26,2022-05-30,2.81,2,34,26,22-171973
51809868,"Views ★ Pool,Gym&HotTub in Downtown | Free PKG",419728436,Elise,,Downtown,49.27863,-123.10814,Entire home/apt,633,1,24,2022-05-09,2.60,1,300,24,Exempt
51843997,Park-View Executive Condo Suite,34906299,Lilian,,Downtown,49.27583,-123.12391,Entire home/apt,1628,7,0,,,7,179,0,21-271801
51844910,2Bed with Pool/CityView by Skytrain/1Prkg-Sleeps 4,127477007,Nicholas,,Downtown,49.28059,-123.10982,Entire home/apt,252,2,33,2022-05-29,3.84,1,89,33,22-157763
51855781,Skyline View 🏙 Downtown Penthouse w/ Free Parking,420060057,Angel,,Downtown,49.27812,-123.12879,Entire home/apt,480,3,7,2022-04-17,1.31,1,42,7,Exempt
51869906,"Private, Newly Renovated 1-BD Guest Suite",420173957,Kerry,,Kensington-Cedar Cottage,49.23589,-123.07606,Entire home/apt,101,2,16,2022-06-05,1.84,1,7,16,22-157517
51871378,The Long Term Deal,106326881,Dj,,Downtown,49.27833,-123.10575,Entire home/apt,130,30,2,2022-02-28,0.27,1,307,2,
51871971,#Centrally located in Downtown. Swimming pool+gym,68724727,Kamil,,Downtown,49.2805,-123.10714,Entire home/apt,284,1,18,2022-05-02,1.96,1,229,18,Exempt
51873520,Elegant 3-bedroom House in East Vancouver,420199228,Kristine,,Victoria-Fraserview,49.22997,-123.05736,Entire home/apt,244,1,68,2022-05-30,7.97,1,82,68,22-157793
51881533,Entire Loft ❱ Mount Pleasant ❱ CENTRAL,1652613,Blake,,Strathcona,49.26745,-123.09761,Entire home/apt,130,3,4,2022-05-13,0.63,2,3,4,22-157914
51885363,"3-Bedroom private basement unit, quiet neighborhood",416080951,Eden,,Riley Park,49.23394,-123.09927,Entire home/apt,121,30,1,2022-05-31,1,2,159,1,
51888662,Bright guest-private space in heart of Kits,75028472,Betty,,Kitsilano,49.26018,-123.1552,Entire home/apt,189,4,20,2022-05-31,2.14,1,104,20,22-157769-01
51890015,Entire Private Suite in Centre of Vancouver - 2 BR,3286904,Christopher,,Kensington-Cedar Cottage,49.23888,-123.08173,Entire home/apt,165,1,16,2022-05-28,1.73,1,102,16,22-157770
51911331,Entire Luxury Condominium | Downtown | Parking,420464902,Sarah,,Downtown,49.28003,-123.10926,Entire home/apt,436,2,29,2022-05-23,3.23,1,30,29,22-157773
51911637,The West Side Family Home,227662329,Jordan,,Kerrisdale,49.22466,-123.15107,Entire home/apt,1028,1,44,2022-06-05,5.79,34,120,44,22-157772
51929808,Bed in 4-bed Female Dorm,26917629,Vancouver,,Downtown,49.28001,-123.12241,Shared room,98,1,16,2022-05-28,5.65,6,202,16,Exempt
51937252,Luxurious High End 2 bedroom Condo/Ug Parking,306435670,Sahara Rose,,Downtown,49.2814,-123.1179,Entire home/apt,547,2,23,2022-06-03,2.68,1,51,23,17-264758
51939685,Adorable 2 bedroom Dunbar suite gas fireplace -UBC,384282600,Karen,,Dunbar Southlands,49.253693799299334,-123.18445949423018,Entire home/apt,193,2,13,2022-06-05,1.41,1,213,13,22-157764
51943488,King Size Bedroom w/ exclusive jacuzzi bathtub,199242581,Daniel,,Killarney,49.23071,-123.02652,Private room,130,7,3,2022-05-22,0.60,1,19,3,22-157043
51963608,"Spacious 2 bedroom, 2 bathroom, heated pool & gym",96582432,Ali,,Downtown,49.27879,-123.12752,Entire home/apt,1000,30,2,2021-12-22,0.25,14,364,2,
51970027,1425 Haro St - 2 Bedrooms - Downtown Vancouver,231663454,Plan A,,West End,49.28746,-123.13002,Entire home/apt,165,30,0,,,71,94,0,
51972901,Spacious One Bed Downtown Pied-à-terre,329993227,Host Support,,Downtown,49.2803,-123.10781,Entire home/apt,101,30,1,2022-05-31,1,6,300,1,
51977761,Central & Modern 2 BDR Suite near Kensington Park,104038743,Brandon,,Kensington-Cedar Cottage,49.24236,-123.07909,Entire home/apt,168,3,7,2022-04-09,0.96,4,16,7,22-157775
51980737,Unique Oasis in the heart of Kitsilano,274572051,Arthur,,Kitsilano,49.26598,-123.15625,Entire home/apt,212,30,1,2022-05-08,1,1,228,1,
51982771,Bay Studio - Bright Corner @ Kitsilano / Greektown,48120990,Jane,,Kitsilano,49.26313,-123.17929,Entire home/apt,96,30,5,2022-04-17,0.62,2,93,5,
51987071,Zen studio in trendy mount pleasant,3070279,Breanna,,Mount Pleasant,49.25908,-123.09841,Entire home/apt,130,30,1,2022-04-25,0.68,1,22,1,
51988204,"Corner unit! Stunning views, free parking, 2BD/2BA",392246940,Eric,,Downtown Eastside,49.28082,-123.10864,Entire home/apt,425,2,10,2022-06-05,1.79,1,159,10,22-165966
52014181,Maison de Bella  1 BDR Suite | Private Entrance |,421201119,Sam,,Renfrew-Collingwood,49.24825295643266,-123.04164601580192,Entire home/apt,99,30,8,2021-11-22,0.88,1,78,8,22-212993
52014961,Cozy 2bedroom entire guesthouse,421206568,Xuerong,,Victoria-Fraserview,49.226768,-123.071358,Entire home/apt,258,1,9,2022-01-01,0.98,3,0,9,22-157771
52027528,RARE Magnificent Luxury Condo w/ 2750 sqft Space!,10537553,Stefan,,Downtown,49.27366,-123.12863,Entire home/apt,460,30,0,,,1,99,0,
52028010,one bedroom in central Vancouver.,414400379,Crystal,,Renfrew-Collingwood,49.23614,-123.0482,Private room,104,2,6,2022-05-09,0.74,2,171,6,22-157776
52052930,Luxury 2 Bedroom Stunner: Amazing Central Location,421400261,Jonathan,,Downtown,49.279301,-123.107849,Entire home/apt,360,3,17,2022-05-30,2.49,1,24,17,22-157662
52053918,The Georgia House - Spacious 2b 1b,40352922,Amir,,Hastings-Sunrise,49.27856,-123.0335,Entire home/apt,750,4,11,2022-05-29,1.96,2,357,11,22-157962
52055809,The Moment💎 - Pool HotTub Balcony Gym ♥ | FreePKG,419970838,Mel,,Downtown,49.27932,-123.10776,Entire home/apt,633,1,7,2022-06-05,1.09,2,314,7,Exempt
52073827,Mother In-law approved!  Charming 1 bedroom.,421625624,Denis,,Hastings-Sunrise,49.28859,-123.02753,Entire home/apt,98,14,5,2022-04-10,0.72,1,155,5,22-15778
52075388,"★ Rare Gem ★ New, Beautiful, Near Park & Ocean",31065,Mj,,Dunbar Southlands,49.25122860979678,-123.18472924654976,Entire home/apt,750,3,4,2022-05-03,2.35,7,8,4,22-157789
52078383,3 bedroom 2 washroom basement private suite,421206568,Xuerong,,Victoria-Fraserview,49.226768,-123.071358,Entire home/apt,148,1,8,2021-12-29,0.92,3,0,8,22-157771
52086928,Character Home w/ Chef's Kitchen & Secluded Garden,20404476,Alex,,Victoria-Fraserview,49.2094,-123.0703,Entire home/apt,246,7,18,2022-05-26,2.45,1,105,18,22-157790
52090070,Character home in fantastic neighborhood,2823176,Michael And Leslie,,Hastings-Sunrise,49.277,-123.04394,Entire home/apt,100,30,2,2022-02-14,0.38,1,0,2,
52090393,Charming One Bed Condo -  Minutes to Skytrain,329993227,Host Support,,Downtown,49.27837,-123.10834,Entire home/apt,94,30,2,2022-01-29,0.32,6,279,2,
52112673,Modern Robson Street Condo Roof Deck and Patio,20021846,Jay,,West End,49.28781,-123.12937,Entire home/apt,115,30,3,2022-02-27,0.41,1,200,3,
52122417,Modern private residential suite /Main street hub,33330383,Christine,,Riley Park,49.24202,-123.09789,Entire home/apt,149,30,2,2022-02-28,0.34,2,125,2,
52151125,Stunning and cosy new suite with private room&bath,123647873,Beibei,,Shaughnessy,49.24245,-123.14458,Private room,115,3,6,2022-06-01,0.69,3,126,6,22-157791
52153742,DOWNTOWN Living at its finest,338853766,Alexander,,West End,49.28772,-123.12707,Entire home/apt,500,5,1,2022-01-09,0.20,6,33,1,Exempt
52164791,Winter Special: Spacious & panoramic: 1 bed+office,215543785,Naomi,,West End,49.28692,-123.12787,Entire home/apt,113,30,2,2022-04-01,0.28,1,0,2,
52169126,"Incredible location, bright downtown apartment",46315641,Elizabeth,,Downtown,49.27785,-123.12375,Entire home/apt,61,30,0,,,1,194,0,
52169413,Rustic Loft in Central Downtown Vancouver,20916541,Kiki,,Downtown,49.27833,-123.12123,Entire home/apt,286,2,6,2021-12-30,0.73,3,1,6,22-157493
52171924,Brand new suite with stunning private room&bath,123647873,Beibei,,Shaughnessy,49.24234,-123.14294,Private room,136,3,7,2022-05-30,0.83,3,117,7,22-157791
52172651,Spacious Brand new suite with private bed and bath,123647873,Beibei,,Shaughnessy,49.24278,-123.1436,Private room,119,3,7,2022-05-23,2.76,3,106,7,22-157791
52172680,Yoyo’s Lovely Private Lodge,422352232,Jia Ao,,Riley Park,49.24699,-123.10573,Entire home/apt,239,1,17,2022-06-04,1.97,1,266,17,22-157788
52202007,The Refresh💞 - with Balcony🍷FreePKG,419970838,Mel,,Downtown,49.27766,-123.10818,Entire home/apt,555,1,6,2022-01-23,0.68,2,308,6,Exempt
52239994,Central Luxury Sub Penthouse Spacious Condo,422317726,Elite Hosting,,Downtown,49.27781,-123.12172,Entire home/apt,165,30,3,2022-03-15,0.45,1,317,3,
52240546,"WATER VIEW,Relaxing Patio Jacuzzi Gym Netflix PRKG",422877887,Linda,,Downtown,49.28011,-123.11952,Entire home/apt,347,30,0,,,1,130,0,21-8997605
52243978,Large bedroom in Kitsilano heritage home w Patio!,45841913,Mackenzie,,Kitsilano,49.26984,-123.1694,Private room,195,1,12,2022-05-27,3.10,2,35,12,22-156511
52244046,Stunning Mountain and City Views - (30 day min),227662329,Jordan,,Downtown,49.27442,-123.11463,Entire home/apt,275,30,0,,,34,288,0,
52246368,"Modern Luxury, Great Location, Mountain View!",184272357,Shayne,,Strathcona,49.26967,-123.10033,Entire home/apt,151,1,5,2022-06-01,0.62,3,210,5,21-287865
52248459,LUXURY DOWNTOWN VANCOUVER 1bd lounge with parking!,422938411,Tanitta,,Downtown,49.27794,-123.13074,Entire home/apt,259,1,17,2022-05-21,1.96,1,73,17,22-157797
52257213,Cozy 2BD condo with free parking!,13043016,Amy,,Mount Pleasant,49.26669,-123.10033,Entire home/apt,250,2,19,2022-06-05,5.33,1,73,19,22-172672
52258731,Hidden Gem mins to Historic Gastown /BBQ courtyard,4982030,Claudio,,Downtown Eastside,49.28068,-123.10356,Entire home/apt,167,2,23,2022-06-04,2.76,1,106,23,22-157796
52262824,Historic Victorian minutes from Downtown Vancouver,419078990,Evelyn,,Downtown Eastside,49.27618,-123.09121,Entire home/apt,245,30,1,2021-12-18,0.17,2,295,1,
52262826,Nice townhouse in quiet complex.,1329380,Steven,,Riley Park,49.25556,-123.09243,Entire home/apt,120,7,7,2022-05-07,1.12,1,40,7,22-157910
52266281,Room for rent in Kitsilano with private patio,5756380,Susan,,Kitsilano,49.27048,-123.15568,Private room,60,30,2,2022-04-01,0.45,2,219,2,
52268129,Brand new 3BDR Suite near Queen Elizabeth Park,415847500,Xue Gang,,Riley Park,49.24715,-123.10489,Entire home/apt,449,5,10,2022-05-02,1.27,2,304,10,22-156335
52269475,Luxurious suite Downtown Vancouver + perfect views,423087355,Daksh,,Downtown,49.27418,-123.11587,Entire home/apt,275,30,0,,,1,268,0,
52284362,Lovely Downtown Condo 2 Bdrm 2 Bath (Amazing View),423187001,Marv,,Downtown,49.27767,-123.11015,Entire home/apt,600,3,1,2022-03-13,0.34,2,332,1,21-234923
52290090,"Charming, Newly-Renovated Suite in Fraser Hood",46310026,Keegan,,Kensington-Cedar Cottage,49.23855,-123.08754,Entire home/apt,150,2,12,2022-06-03,1.44,1,40,12,22-157750
52319518,"Renovated one-bedroom apt/pool, hot tub, parking",423441444,Azar,,Downtown,49.2781,-123.10615,Entire home/apt,235,4,15,2022-06-06,5.70,1,30,15,22-201682
52321610,Luxurious 2 bedroom in Grandview-Woodlands.,67649983,Pamela,,Grandview-Woodland,49.27585,-123.05692,Entire home/apt,186,30,0,,,2,299,0,
52322712,Luxurious yet Homely with a Pool and Gym,160370428,Jules,,Downtown,49.27377,-123.12848,Entire home/apt,190,1,9,2021-11-01,1.12,2,0,9,Exempt
52337492,Home away from home.,7308968,Jessica,,Hastings-Sunrise,49.28098,-123.02398,Entire home/apt,100,30,1,2021-11-02,0.14,1,123,1,
52338385,1 Bedroom Basement Suite near PNE East Vancouver,423612357,Tiffany,,Hastings-Sunrise,49.27345,-123.0361,Entire home/apt,99,7,6,2022-06-04,1.13,3,168,6,22-157825
52339409,Westside Brand New Beautiful Home near Oakridge,101760530,Kelly,,Oakridge,49.22732,-123.11203,Entire home/apt,650,31,0,,,1,21,0,
52352286,*BRAND NEW* Modern 3BR Sub-Penthouse w Water Views,74806205,Adam,,West End,49.28899,-123.12951,Entire home/apt,512,20,0,,,14,55,0,21-290303
52383437,Conveniently located in the heart of Downtown-105,218300660,The Santa Monica,,West End,49.27776,-123.13194,Entire home/apt,100,30,2,2022-04-04,0.61,3,300,2,
52385091,"NEW Stunning Loft! 1200 sq ft, King Bed & Parking!",19059944,Kieran,,Downtown Eastside,49.282501,-123.103249,Entire home/apt,315,7,9,2022-06-01,1.74,5,274,9,22-160042
52385276,Downtown Condo Stadium Water Views+Free Parking,42522393,Shanti,,Downtown,49.27922,-123.10629,Entire home/apt,301,1,22,2022-05-14,2.78,2,298,22,22-157833
52389678,Lovely 2 Bed 2 Bath with Free Parking on site,2308009,Andy,,West End,49.27802,-123.13082,Entire home/apt,216,1,35,2022-05-22,4.75,1,66,35,Exempt
52405571,Cozy 1bdr unit Cambie/Main st WIFI,424180788,David,,Mount Pleasant,49.26077,-123.1109,Entire home/apt,100,30,2,2022-04-15,0.69,8,302,2,
52405959,Spacious 1bdr cozy unit-Cambie/Main St,424180788,David,,Mount Pleasant,49.25868,-123.11124,Entire home/apt,120,30,2,2022-03-17,0.48,8,283,2,
52406989,Penthouse w/ 3 Decks on Seawall with Water Views.,73852763,Iman,,Downtown,49.27424,-123.13379,Entire home/apt,571,3,12,2022-05-28,3.40,3,324,12,22-156554
52407523,Chic Gastown apartment,184889925,Ava,,Downtown Eastside,49.28321,-123.10242,Entire home/apt,450,3,6,2021-12-28,0.81,1,78,6,21-294029
52410635,Trendy Mt Pleasant Large 1 Bedroom,32143410,Kate,,Mount Pleasant,49.26074,-123.09872,Entire home/apt,132,2,8,2022-06-05,1.02,1,43,8,22-157820
52421120,Gorgeous 1-bedroom Loft with 400sf terrace,367572217,Steve,,Mount Pleasant,49.26426,-123.11431,Entire home/apt,50,30,1,2021-11-30,0.16,1,0,1,
52439913,Yaletown Luxury 1BR Free Parking,162438356,Angela,,Downtown,49.2761,-123.13197,Entire home/apt,170,30,4,2022-06-01,0.49,1,62,4,Exempt
52442918,"Luminous, Impeccable, and Charming Garden Studio",424474168,Martin,,Grandview-Woodland,49.26738,-123.06029,Private room,90,6,4,2022-06-02,1.69,1,281,4,21-292447
52443346,Lovely 1 bedroom condo with A/C in Yaletown,53234503,Susan,,Downtown,49.27357,-123.11542,Entire home/apt,281,8,35,2022-06-05,4.12,3,151,35,22-156541
52444764,Adorable brandnew private suite in Vancouver,372866712,Kim,,Kensington-Cedar Cottage,49.2466,-123.06222,Entire home/apt,91,1,37,2022-06-05,4.48,1,78,37,22-157135
52446690,2-bedroom Private Suite in Sunset Area,424509965,Mung,,Sunset,49.21347,-123.1018,Entire home/apt,226,3,6,2022-05-15,0.77,1,75,6,22-157826
52466337,Modern 1BR + Parking / Great Location,431127757,Katherine,,Downtown,49.28772,-123.1247,Entire home/apt,242,2,22,2022-06-06,2.67,2,27,22,22-157794
52470977,"Waterfront Loft - Downtown, Parking, A/C, Transit",73828010,Sayna,,Downtown,49.27627,-123.13246,Entire home/apt,209,4,20,2022-06-03,2.93,1,3,20,21-293136
52471167,Just listed new 2-bedroom with in-suite laundry,148253504,Marjan,,Riley Park,49.24881,-123.091,Entire home/apt,140,4,0,,,1,75,0,22-172337
52471789,Modern 2-Level Loft | 5-minutes to Gastown,424727905,Scott,,Grandview-Woodland,49.285515,-123.063126,Entire home/apt,119,2,4,2022-05-15,0.60,1,0,4,21-293148
52474696,Introvert’s Retreat - OG Airbnb Private Room,23069890,Rebecca,,Riley Park,49.23443,-123.10095,Private room,139,2,17,2022-06-02,2.27,1,69,17,22-157849
52474777,02-Two Q bed /private bathroom & shared kitchen,424571414,Louis,,Mount Pleasant,49.25878,-123.11314,Private room,56,31,0,,,18,250,0,21-130978
52477526,Tropical Oasis 5 mins from downtown,55722810,Meghan,,Fairview,49.25881,-123.14189,Entire home/apt,52,1,0,,,1,0,0,22-164733
52479392,"Seaside Sunshine - 1.5 br, Sleeps 5, Gorgeous View",293583929,Steve,,Downtown,49.278687,-123.10746,Entire home/apt,341,3,29,2022-05-22,3.61,20,69,29,22-156443
52491262,Cheerful 2-bedroom residential home/free parking,424873090,JiaLin,,Renfrew-Collingwood,49.24671,-123.05463,Entire home/apt,145,1,45,2022-06-06,5.63,1,243,45,22-157823
52496440,Mountain View Penthouse in Mount Pleasant / SoMa,13678599,Lindsay,,Mount Pleasant,49.26592,-123.0991,Entire home/apt,350,2,25,2022-05-19,3.54,1,228,25,22-157915
52496643,Huge 4 Bedroom Upper Suite,424914986,Sonny,,Riley Park,49.24984,-123.10131,Entire home/apt,589,2,32,2022-06-01,3.84,1,223,32,21-157809
52515511,Vancouver House Flexible Stays 803 (+30 days),378134107,Sean,,Downtown,49.274403,-123.130981,Entire home/apt,130,30,0,,,26,321,0,
